Left,Label
DB01219,49
DB05381,0
DB00950,49
DB00950,0
DB11609,49
DB06698,0
DB00331,49
DB08899,0
DB01162,49
DB00237,0
DB00240,49
DB00938,0
DB01355,49
DB00492,0
DB01353,49
DB01353,0
DB01351,49
DB06152,0
DB01151,49
DB06202,0
DB00768,49
DB00768,0
DB04946,49
DB04946,0
DB00502,49
DB00320,0
DB01463,49
DB01008,0
DB00771,49
DB00771,0
DB04842,49
DB04842,0
DB00691,49
DB00691,0
DB01466,49
DB01466,0
DB00508,49
DB00508,0
DB04920,49
DB00834,0
DB00588,49
DB09283,0
DB04743,49
DB04743,0
DB00250,49
DB00335,0
DB03619,49
DB00411,0
DB01452,49
DB01452,0
DB00497,49
DB00497,0
DB00899,49
DB00899,0
DB01338,49
DB01338,0
DB12532,49
DB12532,0
DB01337,49
DB01337,0
DB09017,49
DB09017,0
DB06282,49
DB01575,0
DB00968,49
DB00146,0
DB01463,49
DB01463,0
DB00966,49
DB00613,0
DB00964,49
DB04918,0
DB04574,49
DB04574,0
DB00991,49
DB01147,0
DB13872,49
DB01208,0
DB00273,49
DB05676,0
DB00805,49
DB00720,0
DB00397,49
DB00397,0
DB04842,49
DB04842,0
DB01002,49
DB01002,0
DB00880,49
DB00546,0
DB06288,49
DB06288,0
DB09095,49
DB09095,0
DB01063,49
DB06663,0
DB06738,49
DB09075,0
DB00768,49
DB00768,0
DB01136,49
DB01136,0
DB00443,49
DB00443,0
DB00876,49
DB00876,0
DB01433,49
DB09090,0
DB00966,49
DB00966,0
DB00967,49
DB00967,0
DB00588,49
DB00588,0
DB00737,49
DB00806,0
DB00747,49
DB00568,0
DB06802,49
DB06204,0
DB00909,49
DB09214,0
DB01199,49
DB00343,0
DB00997,49
DB00233,0
DB00542,49
DB00810,0
DB00661,49
DB08974,0
DB00934,49
DB00718,0
DB00641,49
DB06414,0
DB01222,49
DB01222,0
DB00708,49
DB00708,0
DB01275,49
DB01275,0
DB00703,49
DB00627,0
DB06282,49
DB00629,0
DB00700,49
DB08881,0
DB00633,49
DB09227,0
DB01626,49
DB01626,0
DB01437,49
DB01437,0
DB01076,49
DB01076,0
DB01221,49
DB08996,0
DB00703,49
DB11994,0
DB01208,49
DB04835,0
DB04896,49
DB04896,0
DB00706,49
DB04711,0
DB01176,49
DB01176,0
DB00695,49
DB01501,0
DB00370,49
DB00370,0
DB00373,49
DB00373,0
DB01189,49
DB09060,0
DB00875,49
DB09078,0
DB13179,49
DB13179,0
DB00722,49
DB01121,0
DB00668,49
DB00752,0
DB00903,49
DB00903,0
DB09104,49
DB09104,0
DB00950,49
DB00950,0
DB01133,49
DB06724,0
DB00647,49
DB00647,0
DB01621,49
DB00898,0
DB00356,49
DB00586,0
DB01623,49
DB01623,0
DB01622,49
DB01098,0
DB01624,49
DB00871,0
DB00298,49
DB00706,0
DB00223,49
DB00223,0
DB01366,49
DB01366,0
DB00476,49
DB00476,0
DB04574,49
DB04574,0
DB00472,49
DB00472,0
DB00737,49
DB00737,0
DB01592,49
DB01592,0
DB00555,49
DB00555,0
DB01609,49
DB01161,0
DB00794,49
DB00794,0
DB01202,49
DB00780,0
DB00991,49
DB00964,0
DB09216,49
DB00271,0
DB00454,49
DB00454,0
DB00252,49
DB06204,0
DB00964,49
DB00964,0
DB00298,49
DB01066,0
DB08822,49
DB13595,0
DB06144,49
DB06144,0
DB00292,49
DB00718,0
DB01175,49
DB01074,0
DB09080,49
DB09080,0
DB00999,49
DB00362,0
DB00594,49
DB00594,0
DB01401,49
DB01401,0
DB00813,49
DB08906,0
DB01544,49
DB01544,0
DB00794,49
DB00794,0
DB00434,49
DB00434,0
DB00841,49
DB08864,0
DB04953,49
DB04953,0
DB01221,49
DB00314,0
DB09224,49
DB09224,0
DB00486,49
DB00486,0
DB00700,49
DB01327,0
DB00703,49
DB00703,0
DB00708,49
DB00708,0
DB00484,49
DB00484,0
DB08906,49
DB08906,0
DB04946,49
DB00531,0
DB09009,49
DB09009,0
DB00791,49
DB00791,0
DB01097,49
DB01364,0
DB01628,49
DB01628,0
DB09085,49
DB09085,0
DB00841,49
DB00841,0
DB04552,49
DB00318,0
DB01071,49
DB01179,0
DB00967,49
DB00373,0
DB00241,49
DB00241,0
DB00691,49
DB11256,0
DB00697,49
DB01009,0
DB00961,49
DB00961,0
DB00695,49
DB00890,0
DB06196,49
DB06196,0
DB00497,49
DB06605,0
DB00490,49
DB00955,0
DB00467,49
DB00576,0
DB01106,49
DB01106,0
DB11609,49
DB00964,0
DB00323,49
DB01426,0
DB00321,49
DB11235,0
DB00903,49
DB00441,0
DB00860,49
DB01466,0
DB06204,49
DB00748,0
DB00999,49
DB06697,0
DB00831,49
DB00262,0
DB01176,49
DB01077,0
DB00288,49
DB00330,0
DB01587,49
DB01587,0
DB06288,49
DB00467,0
DB00722,49
DB00541,0
DB09286,49
DB09286,0
DB01097,49
DB01097,0
DB00727,49
DB00727,0
DB00695,49
DB08895,0
DB00697,49
DB00697,0
DB00691,49
DB00691,0
DB00692,49
DB01319,0
DB01076,49
DB08897,0
DB00768,49
DB01160,0
DB06288,49
DB06288,0
DB06144,49
DB06144,0
DB00697,49
DB00697,0
DB00867,49
DB00867,0
DB09071,49
DB09071,0
DB01366,49
DB00423,0
DB01365,49
DB00917,0
DB01173,49
DB01021,0
DB09071,49
DB00367,0
DB01615,49
DB09285,0
DB00399,49
DB01253,0
DB00394,49
DB06772,0
DB01614,49
DB04930,0
DB00454,49
DB00454,0
DB00270,49
DB06708,0
DB00892,49
DB00892,0
DB01142,49
DB06207,0
DB00808,49
DB00808,0
DB00852,49
DB00852,0
DB00985,49
DB00985,0
DB00457,49
DB00457,0
DB00633,49
DB00633,0
DB00215,49
DB01345,0
DB00458,49
DB11613,0
DB01076,49
DB09069,0
DB00922,49
DB08970,0
DB00925,49
DB00925,0
DB06282,49
DB06282,0
DB00860,49
DB06654,0
DB01030,49
DB01030,0
DB06292,49
DB06292,0
DB04842,49
DB04842,0
DB04844,49
DB01009,0
DB00253,49
DB00836,0
DB08816,49
DB08816,0
DB09241,49
DB09241,0
DB01161,49
DB01407,0
DB08882,49
DB08882,0
DB01154,49
DB09221,0
DB00318,49
DB09125,0
DB00899,49
DB01424,0
DB00454,49
DB00454,0
DB01159,49
DB01159,0
DB01233,49
DB01233,0
DB00700,49
DB00604,0
DB00703,49
DB00703,0
DB01002,49
DB01002,0
DB03585,49
DB00250,0
DB01115,49
DB01115,0
DB06282,49
DB06282,0
DB00952,49
DB00952,0
DB01113,49
DB01191,0
DB00967,49
DB00967,0
DB00726,49
DB00726,0
DB01209,49
DB00472,0
DB09288,49
DB08816,0
DB09128,49
DB09128,0
DB01176,49
DB01176,0
DB00573,49
DB00573,0
DB01175,49
DB01175,0
DB08797,49
DB08797,0
DB01115,49
DB01115,0
DB00764,49
DB00115,0
DB00647,49
DB01004,0
DB01030,49
DB01030,0
DB01628,49
DB00914,0
DB01224,49
DB01224,0
DB01189,49
DB00153,0
DB00773,49
DB00388,0
DB00620,49
DB01026,0
DB01068,49
DB01068,0
DB00998,49
DB00266,0
DB01621,49
DB00571,0
DB01063,49
DB01063,0
DB09477,49
DB09477,0
DB11315,49
DB11315,0
DB00588,49
DB00588,0
DB01137,49
DB01137,0
DB01215,49
DB01215,0
DB01227,49
DB01227,0
DB09068,49
DB01336,0
DB01501,49
DB01501,0
DB01621,49
DB00496,0
DB00210,49
DB09227,0
DB01202,49
DB00955,0
DB01380,49
DB01380,0
DB00477,49
DB00477,0
DB11609,49
DB09321,0
DB01384,49
DB05812,0
DB01202,49
DB00568,0
DB01222,49
DB01222,0
DB00423,49
DB00567,0
DB09038,49
DB01234,0
DB01065,49
DB00629,0
DB01100,49
DB01100,0
DB00187,49
DB00187,0
DB09225,49
DB09225,0
DB01563,49
DB00351,0
DB09125,49
DB09125,0
DB00999,49
DB00999,0
DB05246,49
DB00836,0
DB13872,49
DB08808,0
DB11921,49
DB00292,0
DB00497,49
DB00497,0
DB01113,49
DB01113,0
DB08906,49
DB05812,0
DB00240,49
DB00240,0
DB00871,49
DB00871,0
DB05246,49
DB01108,0
DB01235,49
DB00530,0
DB01224,49
DB00943,0
DB11609,49
DB01041,0
DB11148,49
DB11148,0
DB00697,49
DB01589,0
DB03619,49
DB01627,0
DB00502,49
DB00502,0
DB09286,49
DB08941,0
DB09225,49
DB09135,0
DB09224,49
DB09224,0
DB00178,49
DB09118,0
DB00497,49
DB00497,0
DB04920,49
DB04920,0
DB00723,49
DB00723,0
DB00177,49
DB00938,0
DB09292,49
DB09292,0
DB01219,49
DB01219,0
DB00554,49
DB00554,0
DB00919,49
DB00919,0
DB01100,49
DB11636,0
DB00768,49
DB09049,0
DB00215,49
DB00609,0
DB13025,49
DB06691,0
DB01193,49
DB01193,0
DB04953,49
DB00889,0
DB07615,49
DB01545,0
DB01197,49
DB00799,0
DB06737,49
DB06737,0
DB00846,49
DB00846,0
DB01212,49
DB01212,0
DB01609,49
DB01609,0
DB01144,49
DB00297,0
DB09112,49
DB00379,0
DB08815,49
DB08815,0
DB00341,49
DB00341,0
DB01197,49
DB00636,0
DB01178,49
DB02546,0
DB00547,49
DB00939,0
DB00381,49
DB00381,0
DB00384,49
DB00809,0
DB00573,49
DB01096,0
DB00737,49
DB00737,0
DB00695,49
DB00919,0
DB01551,49
DB06701,0
DB13025,49
DB00388,0
DB00692,49
DB00208,0
DB09038,49
DB09038,0
DB06729,49
DB06729,0
DB08987,49
DB08987,0
DB00677,49
DB09096,0
DB04865,49
DB04854,0
DB01081,49
DB01377,0
DB00310,49
DB00310,0
DB04743,49
DB08906,0
DB00869,49
DB11610,0
DB01202,49
DB01202,0
DB00527,49
DB00527,0
DB01013,49
DB01436,0
DB04865,49
DB01227,0
DB01209,49
DB01209,0
DB11148,49
DB11148,0
DB00288,49
DB00288,0
DB01210,49
DB01210,0
DB00318,49
DB00318,0
DB01558,49
DB01591,0
DB01214,49
DB01214,0
DB00454,49
DB00353,0
DB06282,49
DB01063,0
DB09118,49
DB00889,0
DB09218,49
DB01301,0
DB01209,49
DB01339,0
DB00521,49
DB00480,0
DB09215,49
DB09215,0
DB09216,49
DB00396,0
DB01202,49
DB09070,0
DB09286,49
DB09286,0
DB09212,49
DB00905,0
DB01081,49
DB01081,0
DB08922,49
DB00782,0
DB00975,49
DB00804,0
DB09224,49
DB00982,0
DB00749,49
DB00749,0
DB11079,49
DB11079,0
DB00741,49
DB08889,0
DB01260,49
DB00453,0
DB00933,49
DB00933,0
DB06216,49
DB06216,0
DB09017,49
DB09017,0
DB00934,49
DB00934,0
DB01041,49
DB01041,0
DB01440,49
DB01440,0
DB00588,49
DB00588,0
DB01193,49
DB01193,0
DB01076,49
DB01076,0
DB08941,49
DB08941,0
DB00317,49
DB00317,0
DB00555,49
DB00377,0
DB01283,49
DB01283,0
DB04946,49
DB00671,0
DB00764,49
DB00764,0
DB00593,49
DB09214,0
DB00967,49
DB01319,0
DB00949,49
DB00949,0
DB00350,49
DB00350,0
DB00657,49
DB00640,0
DB00610,49
DB00610,0
DB01219,49
DB01219,0
DB09090,49
DB09090,0
DB01068,49
DB04948,0
DB06282,49
DB06282,0
DB01074,49
DB00787,0
DB01567,49
DB01395,0
DB06770,49
DB00814,0
DB00628,49
DB00628,0
DB01106,49
DB00483,0
DB01100,49
DB01100,0
DB00620,49
DB01337,0
DB00528,49
DB00528,0
DB06292,49
DB06292,0
DB00230,49
DB00230,0
DB01100,49
DB01100,0
DB08815,49
DB08815,0
DB01104,49
DB01104,0
DB04842,49
DB04842,0
DB01197,49
DB01197,0
DB00678,49
DB00955,0
DB00795,49
DB01251,0
DB01628,49
DB06441,0
DB00178,49
DB00178,0
DB00179,49
DB00179,0
DB09216,49
DB00976,0
DB00909,49
DB00909,0
DB01325,49
DB01325,0
DB09082,49
DB01199,0
DB01275,49
DB01275,0
DB01320,49
DB01320,0
DB00950,49
DB00950,0
DB00812,49
DB00920,0
DB01158,49
DB01158,0
DB08822,49
DB08822,0
DB04896,49
DB01097,0
DB00963,49
DB00963,0
DB04842,49
DB00905,0
DB00985,49
DB01267,0
DB00660,49
DB00660,0
DB01320,49
DB01320,0
DB00726,49
DB01599,0
DB01176,49
DB07615,0
DB01551,49
DB00176,0
DB00934,49
DB00934,0
DB08815,49
DB08815,0
DB00593,49
DB00593,0
DB06700,49
DB00456,0
DB01622,49
DB00339,0
DB04946,49
DB04946,0
DB08931,49
DB01045,0
DB08822,49
DB08822,0
DB06282,49
DB09488,0
DB01377,49
DB01377,0
DB01197,49
DB01197,0
DB00240,49
DB00240,0
DB00808,49
DB00808,0
DB00244,49
DB00319,0
DB00250,49
DB00250,0
DB00867,49
DB00867,0
DB00800,49
DB00800,0
DB00685,49
DB00685,0
DB00708,49
DB00708,0
DB01288,49
DB06201,0
DB00747,49
DB00747,0
DB09017,49
DB09017,0
DB00944,49
DB04938,0
DB00967,49
DB05351,0
DB00468,49
DB00468,0
DB00748,49
DB00748,0
DB01151,49
DB04894,0
DB00223,49
DB00223,0
DB06700,49
DB00820,0
DB01410,49
DB00899,0
DB00310,49
DB00310,0
DB01154,49
DB01154,0
DB01151,49
DB01151,0
DB00952,49
DB00952,0
DB00953,49
DB01004,0
DB01159,49
DB01159,0
DB01623,49
DB01623,0
DB00252,49
DB00252,0
DB01122,49
DB01122,0
DB04953,49
DB00969,0
DB00968,49
DB00968,0
DB00966,49
DB00966,0
DB00967,49
DB00480,0
DB00964,49
DB09030,0
DB00961,49
DB06290,0
DB00867,49
DB00867,0
DB00732,49
DB00732,0
DB01203,49
DB01203,0
DB11609,49
DB05812,0
DB02187,49
DB02187,0
DB09009,49
DB09009,0
DB04946,49
DB09017,0
DB01210,49
DB01210,0
DB01214,49
DB01378,0
DB00588,49
DB00470,0
DB01081,49
DB01022,0
DB00991,49
DB00823,0
DB00950,49
DB00449,0
DB06292,49
DB01063,0
DB01501,49
DB01010,0
DB00500,49
DB00500,0
DB00420,49
DB00420,0
DB00350,49
DB00350,0
DB11609,49
DB01563,0
DB00571,49
DB00571,0
DB00543,49
DB00543,0
DB01037,49
DB01166,0
DB00742,49
DB00495,0
DB09215,49
DB00557,0
DB09212,49
DB09212,0
DB04953,49
DB04953,0
DB06738,49
DB06738,0
DB00660,49
DB00660,0
DB00903,49
DB00903,0
DB09071,49
DB09242,0
DB04908,49
DB09212,0
DB01567,49
DB01567,0
DB00298,49
DB00298,0
DB01563,49
DB01563,0
DB00297,49
DB00371,0
DB00296,49
DB00561,0
DB00292,49
DB01303,0
DB01113,49
DB09227,0
DB00657,49
DB00691,0
DB01222,49
DB01222,0
DB00661,49
DB06228,0
DB04946,49
DB01254,0
DB09218,49
DB00544,0
DB00999,49
DB09166,0
DB01501,49
DB01501,0
DB09000,49
DB09280,0
DB00343,49
DB00343,0
DB01020,49
DB01020,0
DB09212,49
DB09212,0
DB09215,49
DB09215,0
DB09216,49
DB09216,0
DB00543,49
DB00543,0
DB01024,49
DB00648,0
DB00540,49
DB00540,0
DB01023,49
DB01023,0
DB01020,49
DB04967,0
DB06802,49
DB06802,0
DB02300,49
DB02300,0
DB00214,49
DB00214,0
DB00633,49
DB00006,0
DB04953,49
DB04953,0
DB09286,49
DB00610,0
DB00411,49
DB00721,0
DB00715,49
DB03796,0
DB00813,49
DB00791,0
DB01437,49
DB05676,0
DB00950,49
DB00950,0
DB00819,49
DB01288,0
DB01002,49
DB01411,0
DB01558,49
DB01558,0
DB01076,49
DB00962,0
DB09026,49
DB00487,0
DB00968,49
DB00682,0
DB01551,49
DB01551,0
DB00967,49
DB00967,0
DB00964,49
DB00964,0
DB00962,49
DB00962,0
DB00960,49
DB00960,0
DB00961,49
DB00961,0
DB00715,49
DB00715,0
DB00835,49
DB00835,0
DB01178,49
DB00309,0
DB00162,49
DB01221,0
DB00497,49
DB00691,0
DB01142,49
DB09235,0
DB00861,49
DB00861,0
DB01176,49
DB00467,0
DB01175,49
DB01175,0
DB01614,49
DB01614,0
DB06287,49
DB06287,0
DB00780,49
DB00780,0
DB09038,49
DB05239,0
DB08797,49
DB08797,0
DB01587,49
DB00567,0
DB13179,49
DB06715,0
DB01106,49
DB09008,0
DB01149,49
DB00492,0
DB09286,49
DB01243,0
DB00683,49
DB01147,0
DB01002,49
DB03585,0
DB11148,49
DB01160,0
DB06725,49
DB08987,0
DB00620,49
DB08993,0
DB08941,49
DB08941,0
DB01002,49
DB01002,0
DB01440,49
DB01440,0
DB06700,49
DB06700,0
DB06153,49
DB00615,0
DB00695,49
DB00695,0
DB00373,49
DB09047,0
DB01614,49
DB00915,0
DB04574,49
DB01044,0
DB09071,49
DB00648,0
DB00214,49
DB04839,0
DB00476,49
DB00802,0
DB00252,49
DB00454,0
DB00472,49
DB00686,0
DB00956,49
DB00956,0
DB00547,49
DB01053,0
DB01563,49
DB09020,0
DB01544,49
DB01544,0
DB04844,49
DB00351,0
DB00768,49
DB01020,0
DB01320,49
DB01320,0
DB04861,49
DB04861,0
DB00835,49
DB09278,0
DB04920,49
DB00453,0
DB00469,49
DB00469,0
DB00434,49
DB00684,0
DB01563,49
DB01033,0
DB00872,49
DB08811,0
DB04576,49
DB09215,0
DB00461,49
DB00461,0
DB08815,49
DB01597,0
DB01076,49
DB06217,0
DB01219,49
DB01219,0
DB00727,49
DB00727,0
DB00519,49
DB00519,0
DB00273,49
DB00273,0
DB06594,49
DB09343,0
DB00722,49
DB00722,0
DB08907,49
DB08907,0
DB01242,49
DB01242,0
DB01452,49
DB01203,0
DB00727,49
DB00727,0
DB01623,49
DB01623,0
DB09286,49
DB09286,0
DB00321,49
DB00321,0
DB00206,49
DB00206,0
DB00323,49
DB00323,0
DB00674,49
DB08933,0
DB01551,49
DB01551,0
DB06153,49
DB06153,0
DB01558,49
DB01558,0
DB00356,49
DB08958,0
DB04908,49
DB04908,0
DB00608,49
DB01328,0
DB01609,49
DB00970,0
DB00181,49
DB00181,0
DB08907,49
DB08907,0
DB00350,49
DB09561,0
DB09104,49
DB09104,0
DB00469,49
DB01096,0
DB01077,49
DB01077,0
DB00519,49
DB00519,0
DB00875,49
DB00196,0
DB00461,49
DB00461,0
DB11148,49
DB11148,0
DB08822,49
DB09245,0
DB00343,49
DB00343,0
DB00409,49
DB00409,0
DB00612,49
DB00612,0
DB01609,49
DB00212,0
DB01563,49
DB00217,0
DB00903,49
DB00903,0
DB06196,49
DB06196,0
DB00273,49
DB00723,0
DB01047,49
DB00944,0
DB00555,49
DB00555,0
DB09300,49
DB09153,0
DB00834,49
DB00834,0
DB00996,49
DB00996,0
DB01169,49
DB01349,0
DB01567,49
DB01097,0
DB00966,49
DB06713,0
DB00967,49
DB00967,0
DB13158,49
DB01094,0
DB01166,49
DB01166,0
DB00962,49
DB00962,0
DB00961,49
DB00961,0
DB06594,49
DB06594,0
DB08797,49
DB00440,0
DB00599,49
DB00599,0
DB00860,49
DB00860,0
DB01106,49
DB01106,0
DB01104,49
DB01104,0
DB11921,49
DB11921,0
DB00508,49
DB00508,0
DB01580,49
DB01580,0
DB00215,49
DB01017,0
DB00363,49
DB00363,0
DB01283,49
DB09065,0
DB01587,49
DB01587,0
DB01588,49
DB04572,0
DB00933,49
DB00933,0
DB00331,49
DB00289,0
DB13872,49
DB13872,0
DB00934,49
DB00288,0
DB09128,49
DB09128,0
DB01544,49
DB01210,0
DB01356,49
DB01356,0
DB01355,49
DB01355,0
DB00588,49
DB00588,0
DB01353,49
DB01353,0
DB01351,49
DB08974,0
DB01189,49
DB08869,0
DB00476,49
DB00847,0
DB00472,49
DB00472,0
DB00883,49
DB08930,0
DB01253,49
DB06201,0
DB08815,49
DB08815,0
DB00887,49
DB00887,0
DB01235,49
DB00811,0
DB00960,49
DB00953,0
DB00748,49
DB00014,0
DB04951,49
DB00457,0
DB00964,49
DB00964,0
DB00950,49
DB00950,0
DB01129,49
DB01129,0
DB01587,49
DB00655,0
DB00555,49
DB00555,0
DB00678,49
DB00678,0
DB00454,49
DB00454,0
DB00313,49
DB00345,0
DB00457,49
DB04951,0
DB08922,49
DB08922,0
DB00768,49
DB00768,0
DB06153,49
DB06154,0
DB06144,49
DB00685,0
DB09288,49
DB09288,0
DB00748,49
DB00337,0
DB01394,49
DB00560,0
DB00373,49
DB00373,0
DB01608,49
DB01608,0
DB00554,49
DB00554,0
DB00909,49
DB00909,0
DB00884,49
DB00747,0
DB01452,49
DB00392,0
DB00288,49
DB00288,0
DB04948,49
DB04948,0
DB01010,49
DB00852,0
DB06262,49
DB00819,0
DB06274,49
DB06274,0
DB00282,49
DB05246,0
DB00014,49
DB00014,0
DB00784,49
DB00784,0
DB06153,49
DB00723,0
DB01589,49
DB00115,0
DB01588,49
DB06203,0
DB06770,49
DB11613,0
DB06144,49
DB06144,0
DB01501,49
DB06267,0
DB01587,49
DB01587,0
DB00687,49
DB01274,0
DB00788,49
DB00788,0
DB01267,49
DB01267,0
DB08941,49
DB08941,0
DB01239,49
DB01239,0
DB00292,49
DB00292,0
DB00297,49
DB00297,0
DB00296,49
DB00296,0
DB01233,49
DB01233,0
DB00298,49
DB00298,0
DB04953,49
DB09285,0
DB00764,49
DB00764,0
DB01162,49
DB01366,0
DB01161,49
DB01414,0
DB00726,49
DB00726,0
DB00949,49
DB01133,0
DB00945,49
DB09060,0
DB00435,49
DB00435,0
DB00187,49
DB01077,0
DB01219,49
DB01219,0
DB00844,49
DB00844,0
DB01020,49
DB01020,0
DB01023,49
DB00582,0
DB00594,49
DB00594,0
DB01029,49
DB03585,0
DB00661,49
DB01463,0
DB01433,49
DB01082,0
DB00870,49
DB00412,0
DB09215,49
DB09215,0
DB09216,49
DB09216,0
DB00492,49
DB00492,0
DB09212,49
DB09212,0
DB00988,49
DB00829,0
DB09218,49
DB09218,0
DB01242,49
DB06263,0
DB04896,49
DB04896,0
DB00981,49
DB00981,0
DB00588,49
DB00568,0
DB00805,49
DB09338,0
DB00755,49
DB00755,0
DB00754,49
DB13878,0
DB00555,49
DB08864,0
DB00950,49
DB00950,0
DB00952,49
DB00153,0
DB00953,49
DB00953,0
DB00434,49
DB01244,0
DB00502,49
DB00502,0
DB01142,49
DB06262,0
DB00844,49
DB00844,0
DB00657,49
DB09245,0
DB01203,49
DB01255,0
DB09038,49
DB09038,0
DB08815,49
DB01144,0
DB01158,49
DB00546,0
DB09338,49
DB11596,0
DB00967,49
DB01764,0
DB09477,49
DB09477,0
DB00568,49
DB06786,0
DB00940,49
DB00940,0
DB09085,49
DB09085,0
DB00669,49
DB00669,0
DB01608,49
DB01608,0
DB00996,49
DB08916,0
DB01250,49
DB01250,0
DB01203,49
DB00759,0
DB06204,49
DB06204,0
DB04938,49
DB04938,0
DB00189,49
DB09324,0
DB00555,49
DB00555,0
DB01044,49
DB01044,0
DB00462,49
DB01622,0
DB00181,49
DB00181,0
DB00794,49
DB04839,0
DB06690,49
DB09338,0
DB01600,49
DB01600,0
DB00918,49
DB00918,0
DB00633,49
DB06403,0
DB01210,49
DB01210,0
DB00323,49
DB00323,0
DB00321,49
DB00321,0
DB11106,49
DB13925,0
DB06739,49
DB08882,0
DB00875,49
DB00875,0
DB00394,49
DB01282,0
DB01367,49
DB01141,0
DB00399,49
DB09162,0
DB00593,49
DB00593,0
DB00356,49
DB01605,0
DB01234,49
DB01234,0
DB01401,49
DB01401,0
DB06287,49
DB00080,0
DB09449,49
DB09018,0
DB00959,49
DB00545,0
DB00682,49
DB04876,0
DB00363,49
DB00620,0
DB06770,49
DB06770,0
DB06212,49
DB06212,0
DB01144,49
DB01144,0
DB01401,49
DB09071,0
DB01239,49
DB01239,0
DB01463,49
DB01463,0
DB09009,49
DB06691,0
DB09026,49
DB09026,0
DB06725,49
DB06725,0
DB09216,49
DB01097,0
DB01193,49
DB01193,0
DB08439,49
DB00120,0
DB00999,49
DB00999,0
DB00409,49
DB00409,0
DB00206,49
DB00206,0
DB01023,49
DB09488,0
DB01161,49
DB01161,0
DB01020,49
DB01020,0
DB01024,49
DB09230,0
DB04743,49
DB04743,0
DB01197,49
DB00537,0
DB13158,49
DB00239,0
DB00999,49
DB02513,0
DB01260,49
DB01002,0
DB09084,49
DB01248,0
DB00300,49
DB09262,0
DB00805,49
DB00842,0
DB02701,49
DB01195,0
DB09269,49
DB09269,0
DB11106,49
DB00954,0
DB01075,49
DB01075,0
DB08981,49
DB00411,0
DB05246,49
DB05246,0
DB00968,49
DB00968,0
DB13025,49
DB13025,0
DB01149,49
DB01544,0
DB01609,49
DB00681,0
DB08910,49
DB08910,0
DB00960,49
DB00960,0
DB00655,49
DB00820,0
DB00547,49
DB00547,0
DB09085,49
DB09085,0
DB00966,49
DB04854,0
DB08822,49
DB06707,0
DB00356,49
DB00356,0
DB08987,49
DB00513,0
DB01227,49
DB01227,0
DB00741,49
DB00741,0
DB00476,49
DB00476,0
DB01618,49
DB01618,0
DB09085,49
DB09085,0
DB00472,49
DB01878,0
DB00980,49
DB01017,0
DB01193,49
DB01193,0
DB00683,49
DB00479,0
DB01219,49
DB01259,0
DB08797,49
DB08797,0
DB00543,49
DB01179,0
DB01176,49
DB09094,0
DB05260,49
DB05260,0
DB00540,49
DB01274,0
DB01401,49
DB00508,0
DB01206,49
DB00545,0
DB00843,49
DB00843,0
DB01204,49
DB01390,0
DB00846,49
DB00846,0
DB00748,49
DB00748,0
DB00341,49
DB06402,0
DB09166,49
DB09166,0
DB00967,49
DB06290,0
DB00747,49
DB00747,0
DB08984,49
DB08984,0
DB09238,49
DB09071,0
DB13025,49
DB13025,0
DB08910,49
DB06203,0
DB08987,49
DB08987,0
DB09230,49
DB09230,0
DB00972,49
DB00972,0
DB01102,49
DB00650,0
DB09235,49
DB09235,0
DB09236,49
DB09236,0
DB01197,49
DB01110,0
DB00178,49
DB11596,0
DB01192,49
DB00931,0
DB01193,49
DB01193,0
DB00300,49
DB01621,0
DB00177,49
DB00517,0
DB01198,49
DB01198,0
DB09215,49
DB00736,0
DB00692,49
DB00692,0
DB09212,49
DB11630,0
DB09288,49
DB09288,0
DB09218,49
DB09218,0
DB01466,49
DB01466,0
DB08910,49
DB08910,0
DB00843,49
DB00843,0
DB08984,49
DB08984,0
DB00637,49
DB01599,0
DB00635,49
DB00635,0
DB00340,49
DB06144,0
DB01242,49
DB09054,0
DB01440,49
DB01234,0
DB01162,49
DB06690,0
DB06282,49
DB01623,0
DB11609,49
DB06786,0
DB01189,49
DB01189,0
DB00252,49
DB01415,0
DB00737,49
DB00578,0
DB01233,49
DB09099,0
DB09071,49
DB09071,0
DB00363,49
DB00258,0
DB00502,49
DB00502,0
DB00989,49
DB00989,0
DB01235,49
DB01235,0
DB00596,49
DB00596,0
DB01384,49
DB01384,0
DB00794,49
DB00235,0
DB00591,49
DB00591,0
DB09166,49
DB01204,0
DB01013,49
DB01013,0
DB00588,49
DB00588,0
DB01267,49
DB01267,0
DB00939,49
DB00939,0
DB00999,49
DB00999,0
DB09118,49
DB01250,0
DB06700,49
DB00783,0
DB00936,49
DB00936,0
DB01224,49
DB01224,0
DB00975,49
DB08804,0
DB00852,49
DB01511,0
DB00685,49
DB00685,0
DB00816,49
DB00816,0
DB00625,49
DB01022,0
DB09015,49
DB11730,0
DB01433,49
DB01433,0
DB09017,49
DB00781,0
DB01244,49
DB01244,0
DB06716,49
DB06716,0
DB01437,49
DB01437,0
DB01106,49
DB11915,0
DB01076,49
DB00563,0
DB01208,49
DB01208,0
DB01587,49
DB09112,0
DB00341,49
DB11994,0
DB01086,49
DB07615,0
DB01081,49
DB00861,0
DB00435,49
DB01192,0
DB00980,49
DB00980,0
DB00436,49
DB00436,0
DB00985,49
DB09345,0
DB00545,49
DB09257,0
DB00487,49
DB00487,0
DB00697,49
DB00379,0
DB00321,49
DB00321,0
DB00949,49
DB00949,0
DB00323,49
